# shape 27 27
# i j real imag
     3     26  1.2080176153943943e-05 -8.2759823222147005e-04
     3     27  3.1066018379739065e-04 -2.1275153539556863e-02
     4      1 -1.6022538459353698e-03  3.3341880283344195e-05
     4      2 -7.1148105907130831e-09 -8.1779809134457483e-10
     4      3 -5.3002904653683154e-09 -2.7485975499855387e-09
     4      4  2.8433138853650468e+00 -8.3572605626051828e-11
     4      5 -4.7514652463039118e-10 -2.4496933880647328e-09
     4      6  2.3174873488817858e-09 -8.1356325199159835e-10
     4      7 -3.4357274489585197e-04 -1.2105896533310328e-07
     4      8  8.1306656777188022e-07 -7.0191732723268981e-06
     4      9  2.0063448418340192e-06 -1.9191297483284757e-05
     4     10 -7.9473806863893329e-03 -9.9814850561475735e-07
     4     11 -6.8224776062515118e-06 -4.8238309149507238e-05
     4     12 -3.9361526297755659e-06 -2.7845556841014568e-05
     4     13  1.8230158462791558e-04  7.8195558594832830e-05
     4     14  5.0506755444410920e-07 -1.2745852229224306e-07
     4     15 -9.2598332532015761e-06  2.1936421496740832e-06
     4     16  1.9404744945526650e-04  5.8231051403967145e-08
     4     17 -3.2717048958148697e-10 -1.0409584707550411e-09
     4     18  6.9755574334672133e-10 -9.9152018794316673e-09
     4     19 -3.5088692736938085e-04 -7.6538571846302805e-08
     4     20 -1.9712595479342866e-08 -4.9415955077474686e-06
     4     21 -7.5347364453910401e-08 -1.8614042717612439e-05
     4     22 -7.0515556327140532e-03  3.0221276899208460e-03
     4     23  4.5326540804103051e-05  1.1438276026267521e-05
     4     24 -2.6527035639997313e-05 -6.2973167401726295e-06
     4     25  2.3977209914371897e-04  4.5369756041168293e-08
     4     26  4.8605684109232790e-08 -2.9519153141705629e-07
     4     27  4.2847973308043506e-07 -6.2320786329765955e-06
     5      1 -1.4605016624007546e-09 -7.7523517628908978e-09
     5      2  2.6813324288475863e-05  1.6356469308179663e-03
     5      3  3.4734749130051100e-05  1.7713333737361474e-03
     5      4 -4.7497119739802360e-10  2.4599399062403213e-09
     5      5  1.0845457773590392e+00 -7.6107466008598265e-11
     5      6 -7.8229434623639835e-02 -2.6961386521920099e-08
     5      7  1.7140042897134893e-07  6.8354517589067722e-06
     5      8  4.7989796795577631e-04 -6.8373786003975452e-05
     5      9  8.1006109534879651e-04 -1.1608141363400137e-04
     5     10 -7.0013572971105717e-06 -4.7710348727580696e-05
     5     11 -7.2923993063990604e-03  2.1470473520295344e-03
     5     12 -2.8895270249568645e-03  8.5075498996155469e-04
     5     13  1.3402906875626288e-07 -5.0588140790628025e-07
     5     14 -8.4397401440427258e-08 -2.0349910896245006e-07
     5     15 -1.5037706355757981e-04 -3.7792962670884882e-04
     5     16 -3.2717048944797929e-10 -1.0409584712548521e-09
     5     17 -1.4541285501156491e-05  4.3606331736590545e-06
     5     18  1.9133960115771042e-04 -5.7376547176684971e-05
     5     19  7.0609999363678463e-07  4.8167459679865278e-06
     5     20  4.7940303957055440e-04 -7.2359708719529816e-05
     5     21  7.8261344977091575e-04 -1.1808045607498258e-04
     5     22  2.4093366281148950e-05  3.9235430130833721e-05
     5     23 -7.3639624160508495e-04  7.2379765752395991e-03
     5     24  2.4590640910484787e-04 -2.8078728398339956e-03
     5     25 -4.2539896654303361e-08 -2.9825328352293158e-07
     5     26  3.1212616152640660e-05 -1.8942315144993295e-07
     5     27  9.5474759877273423e-04 -5.5721567694444991e-06
     6      1 -4.6174606719248495e-10 -6.7920661908257582e-09
     6      2  2.8802779384843230e-05  1.7569301904875162e-03
     6      3  1.0933698360795208e-03  5.5758214245373611e-02
     6      4  2.3173612996885491e-09  8.1223783850955275e-10
     6      5 -7.8229434623647537e-02  2.6966029784690906e-08
     6      6  1.5058269547669711e+00  5.1512136005813681e-12
     6      7  6.3981264615410751e-07  1.9349524793400695e-05
     6      8  8.2887869062010311e-04 -1.1875794316970682e-04
     6      9  2.2478091925442464e-02 -3.2135701195806863e-03
     6     10 -3.8704060855728240e-06 -2.6365876181824176e-05
     6     11 -3.1319139829313748e-03  9.2210632845263131e-04
     6     12 -9.3493473587201434e-02  2.7527007588081229e-02
     6     13  1.9918012109696690e-06 -7.5045852487446995e-06
     6     14  1.8932903626796673e-04  4.5703854223244026e-04
     6     15 -7.3271131924916855e-03 -1.8414378422618408e-02
     6     16  6.9755574329246408e-10 -9.9152018807532736e-09
     6     17  1.9133960115770977e-04 -5.7376547176683996e-05
     6     18  1.1080555518130489e-02 -3.3227785851095634e-03
     6     19  2.6329785400438794e-06  1.7958416522889303e-05
     6     20  8.0122127882998012e-04 -1.2093369269404626e-04
     6     21  2.1642666781088268e-02 -3.2654211602567412e-03
     6     22  1.2270415817130080e-05  1.9980370917148587e-05
     6     23 -3.3645348629362658e-04  3.3069788059761603e-03
     6     24  8.0270479274228979e-03 -9.1656748115987632e-02
     6     25 -1.7354945201958452e-06 -6.8716401013689659e-06
     6     26  1.0433107216041200e-03 -6.0198293363202531e-06
     6     27  3.9843206134985279e-02 -2.0984340356873610e-04
     7      1 -7.9938392910843710e-03  1.6702773542617133e-04
     7      2  4.7087507303430050e-05  6.1249191446175061e-06
     7      3  2.7342176932927436e-05  3.4676950554779542e-06
     7      4 -3.4357274489584281e-04  1.2105896521590897e-07
     7      5  1.7140042897181758e-07 -6.8354517589076963e-06
     7      6  6.3981264615399824e-07 -1.9349524793400675e-05
     7      7  2.6442753629742484e+00 -8.3453096288814567e-11
     7      8  5.5078199573547899e-10 -5.5329975829606682e-09
     7      9  4.5788632514937856e-10 -2.3857622561387995e-09
     7     10 -1.5925556181115446e-03 -6.4583773464368067e-08
     7     11  1.3263144817671072e-09  1.0150435032769789e-08
     7     12  6.2213232398130435e-10  7.5107285348869988e-09
     7     13 -1.4337420406531139e-03 -6.1483633565972300e-04
     7     14  7.6363112383098969e-09 -1.9695028894008273e-09
     7     15 -2.7714130215847658e-09  9.6379537839464862e-10
     7     16 -3.5088692736940535e-04 -7.6538571844763084e-08
     7     17  7.0609999363689125e-07  4.8167459679871563e-06
     7     18  2.6329785400441136e-06  1.7958416522890624e-05
     7     19 -3.5232685094974787e-05 -4.6749076630281096e-09
     7     20 -2.4673964601730103e-08 -6.0968989071992276e-06
     7     21 -3.0335180642002031e-07 -7.5871796711663364e-05
     7     22  1.2873141263290938e-04 -5.5184541478126177e-05
     7     23  2.0438492095371158e-06  5.1588170786341185e-07
     7     24 -3.2609704201654853e-05 -7.7424153237837397e-06
     7     25  2.3083863134591210e-04  4.7151344912137243e-08
     7     26 -1.4564559050117629e-07  1.4209417025836801e-06
     7     27 -3.5551688620847852e-06  4.7019178547149672e-05
     8      1 -1.2170434979180472e-06 -4.8477567641641628e-05
     8      2  9.4933003098981810e-04 -7.5463072423846431e-03
     8      3  3.8575747154821413e-04 -3.1481065510491381e-03
     8      4  8.1306656777045879e-07  7.0191732723267693e-06
     8      5  4.7989796795573468e-04  6.8373786004008222e-05
     8      6  8.2887869062010528e-04  1.1875794316970682e-04
     8      7  5.5214435154438525e-10  5.5220590151777455e-09
     8      8  6.1694707401269044e-01 -7.5557140790380819e-11
     8      9 -7.9817712004404962e-02  4.5848572533935143e-06
     8     10  9.7035419384663277e-11 -6.7506972303995441e-09
     8     11  1.6271492252436079e-03 -2.3726730957276612e-04
     8     12  1.6914098939066289e-03 -2.4664437965957712e-04
     8     13 -4.1874120422419718e-09  1.0253110385213784e-08
     8     14  4.0272488668547963e-04  1.5693528349841153e-03
     8     15 -3.8132770801821848e-04 -1.5776302315958671e-03
     8     16 -1.9712595479959506e-08 -4.9415955077475508e-06
     8     17  4.7940303957054827e-04 -7.2359708719528271e-05
     8     18  8.0122127882998012e-04 -1.2093369269404518e-04
     8     19 -2.4673964600839524e-08 -6.0968989071994191e-06
     8     20 -2.1516214874031818e-04  1.7797262815021406e-06
     8     21 -4.1175291773030867e-04  3.3819463057738302e-06
     8     22 -8.3339098273888478e-07 -1.9218632866262095e-06
     8     23  1.1731703451318995e-05 -4.7339320275241456e-05
     8     24  2.5163563273135901e-05 -1.0801190510421736e-04
     8     25 -6.9793684478739741e-08 -1.4075399519570590e-06
     8     26 -3.0056568972584753e-05 -4.1805909183954066e-06
     8     27 -8.6001616974873407e-04 -1.1918873521895031e-04
     9      1 -7.1830283175588073e-07 -2.8648320378816190e-05
     9      2  3.8138537640107842e-04 -3.0302726779459382e-03
     9      3  1.2099119914321077e-02 -9.8692186245139382e-02
     9      4  2.0063448418340493e-06  1.9191297483284754e-05
     9      5  8.1006109534879824e-04  1.1608141363400159e-04
     9      6  2.2478091925442492e-02  3.2135701195806655e-03
     9      7  4.5782201134602700e-10  2.3871627086730184e-09
     9      8 -7.9817712004422239e-02 -4.5848525878456506e-06
     9      9  1.0193763895832308e+00  4.1306003891321477e-12
     9     10  1.1629623911495697e-09 -2.3071283281833454e-09
     9     11  1.7728880037059655e-03 -2.5841331399472663e-04
     9     12  5.1055800502434884e-02 -7.4420532913207858e-03
     9     13 -3.7713704881293504e-09  7.7589739458535778e-09
     9     14  4.5685889193803654e-04  1.7807246214738728e-03
     9     15 -1.1465043045191022e-02 -4.7444985300745701e-02
     9     16 -7.5347364454051962e-08 -1.8614042717610870e-05
     9     17  7.8261344977091640e-04 -1.1808045607498378e-04
     9     18  2.1642666781088282e-02 -3.2654211602567394e-03
     9     19 -3.0335180641972443e-07 -7.5871796711661548e-05
     9     20 -4.1175291773030845e-04  3.3819463057753480e-06
     9     21 -8.1827395541077680e-03  6.6747118530676624e-05
     9     22 -1.1284942329443000e-05 -2.6024745819946065e-05
     9     23 -3.3769431294483534e-05  1.3623475978193165e-04
     9     24  2.0939921102391054e-03 -8.9858297903922663e-03
     9     25 -3.5442649630002979e-06 -4.4513852746425250e-05
     9     26 -9.1055454605443826e-04 -1.2630214816280024e-04
     9     27 -3.5856648894131662e-02 -4.9339696239153489e-03
    10      1 -3.5046739206562501e-04  7.3370952584705310e-06
    10      2  4.7601972625004298e-06  6.1919046088135054e-07
    10      3  1.7330720001324720e-05  2.1982675675694628e-06
    10      4 -7.9473806863893277e-03  9.9814850572423911e-07
    10      5 -7.0013572971085490e-06  4.7710348727577714e-05
    10      6 -3.8704060855729392e-06  2.6365876181824325e-05
    10      7 -1.5925556181114922e-03  6.4583773441238800e-08
    10      8  9.7035419516659240e-11  6.7506972306308321e-09
    10      9  1.1629623912060386e-09  2.3071283282116974e-09
    10     10  3.2405077955010908e+00 -8.3234801762832674e-11
    10     11  1.9428753813456499e-09  1.9433405237956631e-08
    10     12 -8.4796436413097764e-10  2.5133784463760694e-09
    10     13  1.6658703266960134e-04  7.1430522882163551e-05
    10     14  8.2040897633716574e-10 -4.7746212232437985e-10
    10     15 -6.3931153951617736e-09  2.5072250321735203e-09
    10     16  2.3977209914371694e-04  4.5369756038332810e-08
    10     17 -4.2539896654080922e-08 -2.9825328352306843e-07
    10     18 -1.7354945201958543e-06 -6.8716401013676641e-06
    10     19  2.3083863134591123e-04  4.7151344914886520e-08
    10     20 -6.9793684478714767e-08 -1.4075399519570346e-06
    10     21 -3.5442649629999976e-06 -4.4513852746426646e-05
    10     22 -2.9303461059918651e-05  1.2562780804562939e-05
    10     23  5.6675872108627265e-06  1.4299273081633730e-06
    10     24 -6.9029768968187824e-05 -1.6387321830973191e-05
    10     25  2.1073469669513368e-04  1.0890023737577088e-08
    10     26 -1.2134122104398664e-07  8.5519628560306083e-07
    10     27 -2.6140605317301680e-06  1.8448679405164638e-05
    11      1 -5.9198333595338176e-07  4.9211276717322357e-06
    11      2 -1.2863253195453977e-04  4.6489093265679790e-04
    11      3 -2.1815570836451054e-04  7.9841896904553279e-04
    11      4 -6.8224776062525223e-06  4.8238309149506831e-05
    11      5 -7.2923993063990968e-03 -2.1470473520295388e-03
    11      6 -3.1319139829313718e-03 -9.2210632845262893e-04
    11      7  1.3263144831673646e-09 -1.0150435032074513e-08
    11      8  1.6271492252436604e-03  2.3726730957277154e-04
    11      9  1.7728880037059689e-03  2.5841331399472723e-04
    11     10  1.9406303085913169e-09 -1.9421981415486549e-08
    11     11  1.9281980442685938e+00 -7.4967489006637742e-11
    11     12 -8.2916787963182401e-02  3.0888773733168911e-07
    11     13  4.4247666466999334e-10 -1.0224900806790512e-09
    11     14 -1.0159042460960284e-06 -9.5111624005605398e-06
    11     15 -3.7542988205147866e-05 -4.0533420221144987e-04
    11     16  4.8605684109318175e-08 -2.9519153141724423e-07
    11     17  3.1212616152641399e-05 -1.8942315145214746e-07
    11     18  1.0433107216041202e-03 -6.0198293363215304e-06
    11     19 -1.4564559050133972e-07  1.4209417025835831e-06
    11     20 -3.0056568972577815e-05 -4.1805909183973454e-06
    11     21 -9.1055454605443848e-04 -1.2630214816279899e-04
    11     22  1.5335834083569998e-06  5.6655948286038471e-06
    11     23 -7.6454014288240211e-05  1.8720528790226325e-04
    11     24  1.1645443219858475e-04 -2.9699676679591051e-04
    11     25 -1.2134122104397473e-07  8.5519628560310350e-07
    11     26  7.1841103315571002e-06  2.0761896068957072e-06
    11     27  3.9473778617550191e-04  1.1407746303726535e-04
    12      1 -2.2115808801856961e-06  1.8395417938588559e-05
    12      2 -2.0505904570063029e-04  7.4109646947291552e-04
    12      3 -5.6082618016599362e-03  2.0525010747411671e-02
    12      4 -3.9361526297754829e-06  2.7845556841014578e-05
    12      5 -2.8895270249568602e-03 -8.5075498996155263e-04
    12      6 -9.3493473587201434e-02 -2.7527007588081135e-02
    12      7  6.2213232398713949e-10 -7.5107285348702699e-09
    12      8  1.6914098939066302e-03  2.4664437965957745e-04
    12      9  5.1055800502435023e-02  7.4420532913208222e-03
    12     10 -8.4773383358105701e-10 -2.5148708887125807e-09
    12     11 -8.2916787963213598e-02 -3.0888289883682586e-07
    12     12  2.2602182341618788e+00  3.8569020899420608e-12
    12     13  3.5626878755560130e-09 -5.7089155802522528e-09
    12     14  4.7704626727948973e-05  4.4667690203729275e-04
    12     15 -1.7460707059165255e-03 -1.8851266064213917e-02
    12     16  4.2847973308057779e-07 -6.2320786329777424e-06
    12     17  9.5474759877273358e-04 -5.5721567694437453e-06
    12     18  3.9843206134985279e-02 -2.0984340356873741e-04
    12     19 -3.5551688620849707e-06  4.7019178547148351e-05
    12     20 -8.6001616974873472e-04 -1.1918873521895131e-04
    12     21 -3.5856648894131656e-02 -4.9339696239153481e-03
    12     22  1.6748775759715092e-05  6.1865574758575726e-05
    12     23 -1.2714527745394356e-04  3.1132309109846044e-04
    12     24  1.6598037224876648e-03 -4.2329496415451362e-03
    12     25 -2.6140605317300346e-06  1.8448679405163636e-05
    12     26  3.9473778617550169e-04  1.1407746303726676e-04
    12     27  1.7390039575697257e-02  5.0256432180933036e-03
    13      1 -3.0498747757050273e-04  1.3850397764517131e-04
    13      2 -5.7220395540003351e-06  2.5468398916358269e-06
    13      3 -1.5318425564441035e-05  8.0749112943229170e-06
    13      4  1.8230158462791943e-04 -7.8195558594841422e-05
