# AMAT exchange matrix
# mode paw_full
# implementation full_grid_only
# response_basis TODO
# shape 27 27
# q_ext 0.000000000000 0.000000000000 0.000000000000
# vasp_storage 0
# i j real imag
     5     12 -4.2647082417245101e-03  1.2556445089408474e-03
     5     13  9.9721997738744722e-08 -3.7577959795328970e-07
     5     14 -2.2371563540386908e-05 -5.4004568955194156e-05
     5     15  4.9682970184374107e-04  1.2486261548446621e-03
     5     16 -1.7107830478989221e-10 -1.0627277103373295e-09
     5     17 -6.1234606686868471e-05  1.8362643875234395e-05
     5     18 -1.3970211785479252e-03  4.1893039310967771e-04
     5     19  7.7184804375621234e-07  5.2634492276480211e-06
     5     20  5.1251025877556108e-04 -7.7356782549505010e-05
     5     21  2.3482728185390150e-03 -3.5430369295838429e-04
     5     22  2.7417014078932673e-05  4.4647131563831865e-05
     5     23 -7.1052885467082834e-04  6.9837284193270425e-03
     5     24  3.6831689496665768e-04 -4.2056097688785805e-03
     5     25 -4.3550974856862992e-08 -3.2107748380200895e-07
     5     26 -2.3404409003923338e-05  9.3505813823413646e-08
     5     27 -7.8498225724067336e-04  3.3515348524849262e-06
     6      1 -2.0445857804041519e-09 -4.8192715260688027e-09
     6      2  5.2641955152118944e-05  3.2111531761963657e-03
     6      3  2.2795565960310109e-03  1.1624973555162713e-01
     6      4  3.9349222050507355e-10  6.0892184943195144e-13
     6      5 -7.2079672612637466e-02  1.1642964899582281e-08
     6      6  0.0000000000000000e+00  0.0000000000000000e+00
     6      7  1.3775317982501425e-06  1.9208667383189819e-05
     6      8  2.4710590708271118e-03 -3.5260644302880824e-04
     6      9  8.7886741052890058e-02 -1.2535616269459662e-02
     6     10 -2.8521008814139127e-06 -1.9430352295145596e-05
     6     11 -4.6334283089399736e-03  1.3641877659700691e-03
     6     12 -1.5105497114937982e-01  4.4474670308501184e-02
     6     13  1.1566866321998497e-06 -4.3583064069068064e-06
     6     14 -6.0943463966459110e-04 -1.4711628818113867e-03
     6     15  1.9283770952564241e-02  4.8463653174185599e-02
     6     16 -1.6908386100718778e-09 -7.6035163620675579e-09
     6     17 -1.3970211785629589e-03  4.1893039311448094e-04
     6     18 -5.3723987601896867e-02  1.6110463449139755e-02
     6     19  1.8931877854451067e-06  1.2911266931507084e-05
     6     20  2.4165101386713788e-03 -3.6474196184291843e-04
     6     21  8.5948619418899266e-02 -1.2967832343315064e-02
     6     22  8.5271913766909802e-06  1.3885667940996402e-05
     6     23 -5.0585663251312906e-04  4.9720419311814843e-03
     6     24  1.3155706284057968e-02 -1.5021827746592431e-01
     6     25 -1.5449985905334453e-06 -7.2279690637086745e-06
     6     26 -8.5372222011853485e-04  3.7096046880847512e-06
     6     27 -3.1359805181330434e-02  1.4946509316193023e-04
     7      1 -8.0501755153281670e-03  1.6820485423410986e-04
     7      2  5.3597157867694986e-05  6.9713937734943310e-06
     7      3  2.0674240035926762e-05  2.6217722050906176e-06
     7      4 -5.9362021797505001e-04  1.7602054136786923e-07
     7      5  2.3172598365766538e-07 -6.1771646520580446e-06
     7      6  1.3775317982500249e-06 -1.9208667383189866e-05
     7      7  0.0000000000000000e+00  0.0000000000000000e+00
     7      8 -1.1784597525890165e-07  2.5263212638042152e-05
     7      9 -1.3854155720931006e-08  3.1249814792469495e-06
     7     10 -1.8069940012122310e-03 -7.3235755796183554e-08
     7     11  4.6663731792212807e-08  3.2899974917011220e-07
     7     12  7.2904103626741904e-08  5.1511216664560240e-07
     7     13 -1.6310692845287434e-03 -6.9945727058905627e-04
     7     14 -2.8276460579149432e-07  7.1543945059249578e-08
     7     15  5.7240973794575546e-07 -1.3607357939256622e-07
     7     16 -6.0039099341415033e-04 -1.3056047888957175e-07
     7     17  7.7184799597985587e-07  5.2634489018536742e-06
     7     18  1.8931879020886692e-06  1.2911267727090442e-05
     7     19 -2.9009336268384178e-04 -3.8468608562491902e-08
     7     20 -2.4229644822777959e-08 -5.9622598898036176e-06
     7     21 -2.2687618643811444e-07 -5.6678386093335121e-05
     7     22 -1.0484378465399408e-04  4.4944087787586400e-05
     7     23  1.7806630638027508e-06  4.4920316481304788e-07
     7     24 -2.2828043528563673e-05 -5.4196067064999173e-06
     7     25 -2.6752775734110690e-05  2.0897086133653881e-08
     7     26 -7.9303909881909536e-08  8.7861202134143933e-07
     7     27 -2.1527709908502368e-06  3.4611939799061433e-05
     8      1 -1.3527029125967758e-06 -5.3880477045392208e-05
     8      2  9.1618844789959682e-04 -7.2828615615306933e-03
     8      3  5.5878239447365520e-04 -4.5601352417501129e-03
     8      4  6.6180169146072033e-07  6.4669911451719668e-06
     8      5  5.1392416588991034e-04  7.3200412793017477e-05
     8      6  2.4710590708271109e-03  3.5260644302880770e-04
     8      7 -1.1784453120331811e-07 -2.5263222669281890e-05
     8      8  0.0000000000000000e+00  0.0000000000000000e+00
     8      9 -7.3283932308984112e-02  4.1991201011901861e-06
     8     10  1.1335246959430926e-09  2.7029150697855258e-07
     8     11  1.6194737205781195e-03 -2.3614814854383393e-04
     8     12  3.3223733299362515e-03 -4.8447514327762311e-04
     8     13 -1.3765260099886061e-07  3.2493990294119105e-07
     8     14  4.0243932217134650e-04  1.5682400119771461e-03
     8     15 -7.7527449972221256e-04 -3.2074566573380664e-03
     8     16 -2.1089105067766872e-08 -5.2854369479745289e-06
     8     17  5.1251025933456607e-04 -7.7356782633846493e-05
     8     18  2.4165101440939457e-03 -3.6474196266153693e-04
     8     19 -2.4229645075276597e-08 -5.9622599521864058e-06
     8     20 -2.5892760475572065e-04  2.1417184089915033e-06
     8     21 -2.1083647425952064e-03  1.7318826704513859e-05
     8     22 -7.2491003988277968e-07 -1.6715819145912839e-06
     8     23  2.5251181119493683e-05 -1.0189282629104333e-04
     8     24 -3.6873860423353589e-04  1.5827573409469560e-03
     8     25 -5.5122038355421742e-08 -8.6550722172189246e-07
     8     26  2.5058895908217083e-05  3.4001336068680923e-06
     8     27  9.1823767101255761e-04  1.2531694888555766e-04
     9      1 -5.3362094363932407e-07 -2.1350995834017170e-05
     9      2  5.5174867177704829e-04 -4.3838719712623328e-03
     9      3  1.9095523217759262e-02 -1.5576165919948484e-01
     9      4  1.3346302940078356e-06  1.9717344897671669e-05
     9      5  2.4014406627813887e-03  3.4278718482852298e-04
     9      6  8.7886741052890044e-02  1.2535616269459671e-02
     9      7 -1.3854225773757153e-08 -3.1249804155081837e-06
     9      8 -7.3283932308999711e-02 -4.1991158617321211e-06
     9      9  0.0000000000000000e+00  0.0000000000000000e+00
     9     10  2.9854697184794812e-09  6.0639222807995917e-07
     9     11  3.4984312680059818e-03 -5.0992974084673791e-04
     9     12  1.1666543505627144e-01 -1.7005519835761949e-02
     9     13 -2.1945295680855798e-07  5.1729201515854408e-07
     9     14  9.3886975112968498e-04  3.6594924716902709e-03
