# shape 27 27
# i j real imag
     6     22  1.6036832925894010e-10 -6.0543779639820358e-10
     6     23  2.2225844300939967e-04 -2.1845724548840402e-03
     6     24 -6.5955602092335527e-03  7.5311329219304987e-02
     6     25 -4.5255103568102133e-10  1.4303665199735996e-09
     6     26  2.0177959631620295e-03 -1.0106118187402605e-05
     6     27  7.5694300964058589e-02 -3.7890036383923863e-04
     7      1  2.6437535787986215e-04 -5.5240306636644803e-06
     7      2 -9.3005415791792023e-11  1.4043702293210228e-10
     7      3  1.2765026321605323e-09  2.0331167630450654e-10
     7      4  2.6406783940510000e-04 -2.2207995918133691e-08
     7      5 -2.3678386355253886e-10  6.6320870787774879e-13
     7      6 -1.7888298169513479e-10  1.3938581272870888e-09
     7      7  3.5629564399862224e+00 -3.5274219625099173e-21
     7      8  6.6826064855989936e-11  5.7112611026113315e-12
     7      9  3.9751982268699152e-11 -1.2861760390765911e-09
     7     10  2.6099916442045532e-04  1.0532731255698664e-08
     7     11 -1.6643006910617225e-10  1.3633726259251645e-10
     7     12  7.4765455146336972e-11  1.5273080321855566e-09
     7     13  2.3865622396836915e-04  1.0234417087249674e-04
     7     14 -1.3874715334589050e-10 -2.3547614233348914e-10
     7     15  1.8674293205810533e-09 -1.7054299090888147e-10
     7     16  2.6381990397910814e-04  5.7121110744810206e-08
     7     17 -2.2472631530125539e-10  8.5350954162249399e-11
     7     18  1.4697994711828315e-10  1.2707138016850474e-09
     7     19  2.6227387475300938e-04  3.4734458294288315e-08
     7     20  6.8905620919285548e-11 -8.7258008992473095e-11
     7     21  1.0955257945039186e-10 -1.4506079044803973e-09
     7     22  2.3734240795607867e-04 -1.0174357038967799e-04
     7     23 -4.4384464144545946e-11  2.5746055259404639e-10
     7     24 -8.7797828864623314e-10 -5.0524900476986253e-10
     7     25  2.6009390999939320e-04  2.3937890127966724e-08
     7     26 -1.8487370164305847e-10 -4.9320677180461348e-11
     7     27 -3.7907362830702666e-10  1.2284521002252761e-09
     8      1 -3.1802008788390719e-11  1.0348782522715273e-11
     8      2 -6.8369382625630091e-06  5.4347531142104575e-05
     8      3 -2.2998147789802791e-04  1.8768536022152563e-03
     8      4 -2.9489001802531129e-12 -6.6639653050680867e-11
     8      5 -5.5503079091031684e-05 -7.9084356389843601e-06
     8      6 -1.9074888339698573e-03 -2.7179254712932847e-04
     8      7  6.6826064855119368e-11 -5.7112611032833705e-12
     8      8  1.5334086251517185e+00  5.2666358633584020e-22
     8      9  1.9752692185225715e-03 -1.1481206959372875e-07
     8     10  8.6603215190869850e-11 -4.4115659510795932e-11
     8     11 -6.1346315695666459e-05  8.9454631919544233e-06
     8     12 -1.9885911463854190e-03  2.8998150129240502e-04
     8     13  5.6932250337090915e-11 -2.3551062059690773e-11
     8     14 -1.6602635682299583e-05 -6.4697635671909080e-05
     8     15  4.7597619633096399e-04  1.9691961585714931e-03
     8     16  1.5044511475324931e-12 -3.8768266216196364e-11
     8     17 -5.4735100286483907e-05  8.2615429644770100e-06
     8     18 -1.8767047906373231e-03  2.8326639890286127e-04
     8     19  6.8905620918414979e-11 -8.7258008964135722e-11
     8     20  5.7154898316557475e-05 -4.7280365284237761e-07
     8     21  1.9197544172763670e-03 -1.5770975542998423e-05
     8     22  1.8423902019169410e-11 -5.2605960458288795e-11
     8     23 -1.5255301929337494e-05  6.1557996177455691e-05
     8     24  4.3467057222776074e-04 -1.8657663602920942e-03
     8     25  9.0387022423497381e-11 -6.1767157382199504e-11
     8     26 -5.9172476403449081e-05 -8.1291561482391917e-06
     8     27 -1.9098416479089071e-03 -2.6238076838882397e-04
     9      1 -1.9608707322335033e-09  2.0497833448454672e-09
     9      2 -2.2657584331508719e-04  1.8002356103002204e-03
     9      3 -9.0983714086660446e-03  7.4215168097454806e-02
     9      4 -2.6467071117203463e-09 -1.2803009976410036e-09
     9      5 -1.8488947852369573e-03 -2.6355125005984902e-04
     9      6 -7.5509155619783150e-02 -1.0763551946601368e-02
     9      7  3.9751982271710826e-11  1.2861760390668031e-09
     9      8  1.9752692185225715e-03  1.1481206959370466e-07
     9      9  4.3918957900099462e+00  2.0625002257611764e-19
     9     10  6.4008065433980270e-10  9.9338753557568906e-10
     9     11 -2.1027172223326953e-03  3.0649275144290080e-04
     9     12 -7.9065713195032972e-02  1.1524866766944105e-02
     9     13 -3.1437569862192106e-10 -2.0819907051486240e-10
