# AMAT exchange matrix
# mode pw_only
# implementation full_grid_only
# response_basis TODO
# shape 28 28
# q_ext 0.000000000000 0.333333333333 0.000000000000
# vasp_storage 0
# i j real imag
     8     18  4.8568890771061887e-04  1.1524448643384478e-04
     8     19 -3.6860506712421796e-03 -1.5773095953921944e-03
     8     20  7.4426143738825687e-05 -1.7597815797540189e-04
     8     21 -1.5535630858969675e-03 -6.5888649593982796e-04
     8     22  2.1150459484627028e-04 -5.0459365244129642e-04
     8     23 -1.1535155168533420e-05 -2.8510103115526587e-04
     8     24 -1.9823683159108375e-05  2.8263302800931637e-05
     8     25 -3.1542223496522749e-04  4.4970165472940312e-04
     8     26 -2.4692135277944730e-04 -1.3346525046715324e-04
     8     27 -2.7223255340484962e-05  3.6999952999372711e-05
     8     28 -3.7719412186658764e-04  5.0992226122058921e-04
     9      1  4.6936601967080468e-04 -2.8582524367224283e-04
     9      2  4.8215233000894212e-05 -2.0203207566144810e-05
     9      3 -1.5660374403535663e-03  6.5625015831501858e-04
     9      4  2.8322937348826654e-05  1.5373316148270218e-05
     9      5 -2.1950154715555652e-05  3.2796178362309272e-05
     9      6 -1.4732685117248836e-03  2.1048930025228340e-03
     9      7  9.5247894223308953e-08  2.1948652791207666e-05
     9      8 -7.9661146155964160e-02  4.5767173325571735e-06
     9      9  0.0000000000000000e+00  0.0000000000000000e+00
     9     10  1.9697062050698941e-06 -2.9714375355227573e-06
     9     11  1.5641598695060421e-03  7.4498578135373484e-04
     9     12 -4.1512119626546440e-02 -1.9061387000796882e-02
     9     13 -8.0493770003302649e-06  5.2829613943261284e-06
     9     14 -5.2185806828593121e-04  1.4842639837567167e-03
     9     15 -1.4632957212019869e-02  4.1618291883359082e-02
     9     16  1.3238959777023152e-04 -3.4677038584054196e-04
     9     17 -9.7666853585178041e-05 -2.1723450717207326e-05
     9     18  2.8761832448140662e-03  6.8224901053703718e-04
     9     19 -1.5050418996937389e-03 -6.4392717197823285e-04
     9     20  3.8393759778556879e-05 -9.0792861481856074e-05
     9     21 -5.0087599015692819e-02 -2.1239535600852302e-02
     9     22  1.2649124805687211e-03 -3.0184151002333928e-03
     9     23 -2.5095759753412302e-05 -6.1936753953011894e-04
     9     24 -6.2774724497747513e-05  8.9515654197880437e-05
     9     25 -1.9315086867183482e-03  2.7541955754173245e-03
     9     26 -5.4717790606161054e-04 -2.9451552700845030e-04
     9     27 -1.1540332214959677e-04  1.5527965517576745e-04
     9     28 -2.5092749549165106e-03  3.3606159338615159e-03
    10      1  1.1125874482213706e-05  5.2202547693612616e-06
    10      2 -4.5691118598735264e-06 -3.0524262046445721e-06
