# shape 27 27
# i j real imag
    17     11  5.2704620554957303e-05  2.6396497304459870e-07
    17     12  1.6864250193847541e-03  8.4406518763024465e-06
    17     13 -4.3763515531762894e-09  6.8932534138565762e-09
    17     14  5.6610353549550989e-06  5.5641946900567387e-05
    17     15 -1.4680855464796599e-04 -1.6763204288244356e-03
    17     16 -8.5818215194998528e-11 -8.1364063902701288e-11
    17     17  2.0007630732896660e+00 -1.0712967606529834e-22
    17     18  1.6672830697238641e-03 -1.1744776168199416e-09
    17     19  1.9294228446362476e-09 -1.4199441895641794e-08
    17     20 -5.0604114657139216e-05 -7.2104103038797659e-06
    17     21 -1.6857999173176537e-03 -2.4030334922353204e-04
    17     22  1.3636685939553385e-10  1.0008354287146777e-09
    17     23  2.1972506339492865e-05 -5.3041374167003834e-05
    17     24 -6.4094811805161689e-04  1.6108236217955098e-03
    17     25  1.9236038391974574e-09 -1.4248665060534305e-08
    17     26  5.1567202137297653e-05  1.5182556091822958e-05
    17     27  1.6557247567725176e-03  4.8748887862563178e-04
    18      1  2.1199961558640514e-09  6.5626331843339346e-11
    18      2  4.4075973082710346e-04 -1.5624535674319978e-03
    18      3  1.8167891122683466e-02 -6.5205030503365222e-02
    18      4  2.7333923002758094e-09  4.5102556294161340e-10
    18      5  1.5825773313186339e-03  4.7457371960080413e-04
