# shape 27 27
# i j real imag
     7     16 -3.5439502550477594e-04 -7.7320326000291060e-08
     7     17  6.3886095991236627e-07  4.3577609121378145e-06
     7     18  3.0831942131750847e-06  2.1027662880233279e-05
     7     19 -3.3016340794410301e-05 -4.4130601495576144e-09
     7     20 -2.6395364279594458e-08 -6.5308772466922989e-06
     7     21 -3.9878095758013769e-07 -9.9607275222231991e-05
     7     22  1.3353698671466924e-04 -5.7244587494932724e-05
     7     23  2.4816963994495247e-06  6.2630080829088531e-07
     7     24 -4.7000806809883128e-05 -1.1158861926419885e-05
     7     25  2.3705661835788337e-04  3.5648404038879804e-08
     7     26 -2.2962984145372673e-07  1.9706041200110004e-06
     7     27 -5.9128105416125018e-06  6.2590780124113917e-05
     8      1 -1.1905467506352305e-06 -4.7428170483090217e-05
     8      2  9.6741085066246878e-04 -7.6900327896971682e-03
     8      3  3.9164376192327074e-04 -3.1961333343227382e-03
     8      4  7.8034913636497349e-07  7.4210272070505245e-06
     8      5  4.9583879322289055e-04  7.0607344508314776e-05
     8      6  8.9271956650439216e-04  1.2780363176826865e-04
     8      7 -1.8490087945118407e-07 -4.4222470275177129e-05
     8      8  6.1642402505673799e-01 -7.5170832521444977e-11
     8      9 -7.8692900898765586e-02  4.5092454670409877e-06
     8     10 -7.1384185877997413e-09 -1.7619970382638233e-06
     8     11  1.6703345049185511e-03 -2.4356447098348375e-04
     8     12  1.7356245253153445e-03 -2.5309067327285856e-04
     8     13  6.1449389264792978e-07 -1.4491799599828872e-06
     8     14  4.1271736708026939e-04  1.6082920727708235e-03
     8     15 -3.9016086899883737e-04 -1.6141789638805647e-03
     8     16 -2.1082941643665265e-08 -5.3027774294723272e-06
     8     17  4.9471133013264757e-04 -7.4670263874345011e-05
     8     18  8.6013225106191052e-04 -1.2982475653140088e-04
     8     19 -2.6395364279404038e-08 -6.5308772466920762e-06
     8     20 -2.2288065662222494e-04  1.8435287531867888e-06
     8     21 -4.7435154825225395e-04  3.8952979478275284e-06
     8     22 -1.0063676793925667e-06 -2.3208592466029649e-06
     8     23  1.2511909522441920e-05 -5.0487516834042143e-05
     8     24  1.3517480950924172e-05 -5.8026601165099556e-05
     8     25 -6.5931309995256387e-08 -1.9348721428078850e-06
     8     26 -2.7745114899546054e-05 -3.8546205015762603e-06
     8     27 -7.8320183255564430e-04 -1.0850061058374122e-04
     9      1 -1.0447450506188944e-06 -4.1675464804414260e-05
     9      2  3.8720258496648179e-04 -3.0764828654112168e-03
     9      3  1.2533493623466806e-02 -1.0223536036747055e-01
     9      4  1.9880377097954755e-06  1.4037479532454375e-05
     9      5  8.7231367580057934e-04  1.2490502628012656e-04
     9      6  2.5583289584762955e-02  3.6556540689466187e-03
     9      7 -3.6331214796130037e-08 -8.8374763552855903e-06
     9      8 -7.8692900898765586e-02 -4.5092454670409877e-06
     9      9  1.0219413657577570e+00 -2.5040420134305967e-13
     9     10 -3.2262423929659490e-08 -8.0629188726046174e-06
     9     11  1.8196400204781697e-03 -2.6522822113258051e-04
     9     12  5.3816243144300113e-02 -7.8444240626254994e-03
     9     13  3.0168257887503509e-06 -7.1190235654814889e-06
     9     14  4.6753160136474504e-04  1.8223254672320999e-03
     9     15 -1.2044252629339079e-02 -4.9841887816344389e-02
     9     16 -1.1992662876244081e-07 -2.9921855880682126e-05
     9     17  8.4008404992182953e-04 -1.2675126525809970e-04
     9     18  2.4558895768178303e-02 -3.7054185637996262e-03
     9     19 -3.9878095758030371e-07 -9.9607275222232642e-05
     9     20 -4.7435154825225395e-04  3.8952979478283720e-06
     9     21 -1.1037434764572097e-02  9.0033159792781597e-05
     9     22 -1.6800114296587106e-05 -3.8742676107749691e-05
     9     23 -1.9144163698651922e-05  7.7234105449252045e-05
     9     24  1.6098313022307000e-03 -6.9081783119627387e-03
     9     25 -3.4275471604617810e-06 -5.9498291882011960e-05
     9     26 -8.2889372943143965e-04 -1.1493857515542873e-04
     9     27 -3.3168206711498567e-02 -4.5625815931057299e-03
    10      1 -3.5411464102875128e-04  7.4134344309686836e-06
    10      2  4.2932164934986130e-06  5.5837830465106689e-07
    10      3  2.0420567058967614e-05  2.5896431898408030e-06
    10      4 -8.0425405226870455e-03  1.0100945426689201e-06
    10      5 -6.1179351651977287e-06  4.1689941314562159e-05
    10      6 -4.5300722142035465e-06  3.0863600356016534e-05
    10      7 -1.6127361124670325e-03  6.5428028190376721e-08
    10      8 -7.1384185877997413e-09  1.7619970382638233e-06
    10      9 -3.2262423929659490e-08  8.0629188726046174e-06
    10     10  3.2402089343147322e+00 -8.3843352011615956e-11
    10     11 -6.3956741146024076e-06 -4.5168414901984614e-05
